"tblCodeID_Species","ScientificName","AphiaID","ITSN","NODC","tblCodeID_Kingdom","tblCodeID_Phylum","tblCodeID_Class","tblCodeID_Order","tblCodeID_Family","tblCodeID_Genus","tblCodeID_Vernacular","Kingdom","Phylum","Class","Order","Family","Genus","Species","Vernacular","Authority"
5493,"Callionymidae   ",125522,NA,NA,873,890,984,1146,3720,NA,6598,"Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","","Callionymidae","dragonets",""
5494,"Callionymus   ",125930,NA,NA,873,890,984,1146,3720,2828,NA,"Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","Callionymus","Callionymus","","Linnaeus, 1758"
5495,"Callionymus lyra  ",126792,NA,NA,873,890,984,1146,3720,2828,6599,"Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","Callionymus","Callionymus lyra","dragonet","Linnaeus, 1758"
5496,"Callionymus maculatus  ",126793,NA,NA,873,890,984,1146,3720,2828,NA,"Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","Callionymus","Callionymus maculatus","","Rafinesque, 1810"
5497,"Cancer anthonyi  ",452127,NA,NA,873,903,975,1055,3726,2832,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer anthonyi","","Rathbun, 1897"
5498,"Carcinus   ",106922,NA,NA,873,903,975,1055,4053,2836,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae","Carcinus","Carcinus","","Leach, 1814"
5499,"Carcinus maenas  ",107381,NA,NA,873,903,975,1055,4053,2836,6600,"Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae","Carcinus","Carcinus maenas","shore crab","(Linnaeus, 1758)"
5500,"Caridion gordoni  ",107499,NA,NA,873,903,975,1055,3871,2838,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Hippolytidae","Caridion","Caridion gordoni","","(Bate, 1858)"
5501,"Carinomidae   ",122318,NA,NA,873,6895,922,NA,3736,NA,NA,"Animalia","Nemertea","Anopla","","Carinomidae","","Carinomidae","",""
5502,"Cheilostomata   ",391543,NA,NA,873,892,978,1033,NA,NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomata","","","Cheilostomata","",""
5503,"Chilophiurina   ",123114,NA,NA,873,909,985,1133,NA,NA,NA,"Animalia","Echinodermata","Ophiuroidea","Ophiurida","","","Chilophiurina","","Matsumoto, 1915"
5504,"Chirolophis ascanii  ",127071,NA,NA,873,890,984,1146,4123,2865,6601,"Animalia","Chordata","Actinopterygii","Perciformes","Stichaeidae","Chirolophis","Chirolophis ascanii","Yarrell's blenny","(Walbaum, 1792)"
5505,"Chlamys varia  ",140696,NA,NA,873,876,928,6602,4009,2868,6603,"Animalia","Mollusca","Bivalvia","Pectinoida","Pectinidae","Chlamys","Chlamys varia","variegated scallop","(Linnaeus, 1758)"
5506,"Chlorophyceae   ",802,NA,NA,874,895,929,NA,NA,NA,NA,"Plantae","Chlorophyta","Chlorophyceae","","","","Chlorophyceae","","Wille, 1884"
5507,"Chrysophyta   ",17166,NA,NA,874,887,NA,NA,NA,NA,6604,"Plantae","Chrysophyta","","","","","Chrysophyta","golden-brown algae","Pascher"
5508,"Cidaridae   ",123158,NA,NA,873,909,967,1040,3760,NA,NA,"Animalia","Echinodermata","Echinoidea","Cidaroida","Cidaridae","","Cidaridae","","Gray, 1825"
5509,"Ciliata   ",125741,NA,NA,873,890,984,1081,3914,2875,NA,"Animalia","Chordata","Actinopterygii","Gadiformes","Lotidae","Ciliata","Ciliata","","Couch, 1832"
5510,"Ciliata mustella  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
5511,"Cirolana   ",118399,NA,NA,873,903,975,1093,3761,2876,NA,"Animalia","Arthropoda","Malacostraca","Isopoda","Cirolanidae","Cirolana","Cirolana","","Leach, 1818"
5512,"Cirolana parva  ",220697,NA,NA,873,903,975,1093,3761,2876,NA,"Animalia","Arthropoda","Malacostraca","Isopoda","Cirolanidae","Cirolana","Cirolana parva","","Hansen, 1890"
5513,"Cladocera   ",1076,NA,NA,873,903,932,1061,NA,NA,NA,"Animalia","Arthropoda","Branchiopoda","Diplostraca","","","Cladocera","","Latreille, 1829"
5514,"Clione papillonacea  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
5515,"Clupea harengus",126417,NA,NA,873,890,984,1041,3767,2883,6605,"Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","herring","Linnaeus, 1758"
5516,"Cnidaria   ",1267,NA,NA,873,911,NA,NA,NA,NA,NA,"Animalia","Cnidaria","","","","","Cnidaria","",""
5517,"Corbula barrattiana  ",397048,NA,NA,873,876,928,6606,3775,2894,6607,"Animalia","Mollusca","Bivalvia","Myoida","Corbulidae","Corbula","Corbula barrattiana","truncate corbula","C.B. Adams, 1852"
5518,"Crangonidae   ",106782,NA,NA,873,903,975,1055,3781,NA,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae","","Crangonidae","","Haworth, 1825"
5519,"Cribrinidae   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
5520,"Crustacea   ",1066,NA,NA,873,903,NA,NA,NA,NA,NA,"Animalia","Arthropoda","","","","","Crustacea","",""
5521,"Ctenophora   ",163921,NA,NA,872,891,949,1079,3835,2912,NA,"Chromista","Bacillariophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Ctenophora","Ctenophora","","(Grunow) Williams & Round, 1986"
5522,"Cucumaria   ",123479,NA,NA,873,909,986,1056,3783,2913,NA,"Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","Cucumaria","Cucumaria","","Blainville, 1830"
5523,"Cucumariidae   ",123187,NA,NA,873,909,986,1056,3783,NA,NA,"Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","","Cucumariidae","","Ludwig, 1894"
5524,"Cyanea   ",135259,NA,NA,873,911,951,1170,3785,2915,NA,"Animalia","Cnidaria","Scyphozoa","Semaeostomeae","Cyaneidae","Cyanea","Cyanea","","Péron & Lesueur, 1809"
5525,"Cylichna cylindracea",139476,NA,NA,873,876,947,1026,3788,2924,NA,"Animalia","Mollusca","Gastropoda","Cephalaspidea","Cylichnidae","Cylichna","Cylichna cylindracea","","(Pennant, 1777)"
5526,"Cylichnidae   ",159,NA,NA,873,876,947,1026,3788,NA,NA,"Animalia","Mollusca","Gastropoda","Cephalaspidea","Cylichnidae","","Cylichnidae","","H. Adams & A. Adams, 1854"
5527,"Demospongiae   ",164811,NA,NA,873,883,992,NA,NA,NA,6608,"Animalia","Porifera","Demospongiae","","","","Demospongiae","demosponges","Sollas, 1885"
5528,"Dendrobranchiata   ",106669,NA,NA,873,903,975,1055,NA,NA,6609,"Animalia","Arthropoda","Malacostraca","Decapoda","","","Dendrobranchiata","prawns","Bate, 1888"
5529,"Diastylis",110398,NA,NA,873,903,975,1048,3799,2942,NA,"Animalia","Arthropoda","Malacostraca","Cumacea","Diastylidae","Diastylis","Diastylis","","Say, 1818"
5530,"Diastylis rathkei",110487,NA,NA,873,903,975,1048,3799,2942,NA,"Animalia","Arthropoda","Malacostraca","Cumacea","Diastylidae","Diastylis","Diastylis rathkei","","(Krøyer, 1841)"
5531,"Dinocardium   ",156841,NA,NA,873,876,928,6581,3735,2951,NA,"Animalia","Mollusca","Bivalvia","Veneroida","Cardiidae","Dinocardium","Dinocardium","","Dall, 1900"
5532,"Doryteuthis pleii  ",574543,NA,NA,873,876,981,1115,3910,2965,NA,"Animalia","Mollusca","Cephalopoda","Myopsida","Loliginidae","Doryteuthis","Doryteuthis pleii","","(Blainville, 1823)"
5533,"Echinocardium cordatum",124392,NA,NA,873,909,967,1178,3915,2974,6610,"Animalia","Echinodermata","Echinoidea","Spatangoida","Loveniidae","Echinocardium","Echinocardium cordatum","sea-potato","(Pennant, 1777)"
5534,"Echinoida   ",123101,NA,NA,873,909,967,1064,NA,NA,NA,"Animalia","Echinodermata","Echinoidea","Echinoida","","","Echinoida","","Claus, 1876"
5535,"Echinozoa   ",148744,NA,NA,873,909,NA,NA,NA,NA,NA,"Animalia","Echinodermata","","","","","Echinozoa","",""
5536,"Echinus acutus  ",124277,NA,NA,873,909,967,6611,3812,2977,NA,"Animalia","Echinodermata","Echinoidea","Camarodonta","Echinidae","Echinus","Echinus acutus","","Lamarck, 1816"
5537,"Ectoprocta   ",2601,NA,NA,873,894,NA,NA,NA,NA,NA,"Animalia","Ectoprocta","","","","","Ectoprocta","",""
5538,"Elasmopus rapax  ",102805,NA,NA,873,903,975,1003,8087,2981,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Maeridae","Elasmopus","Elasmopus rapax","","Costa, 1853"
5539,"Enchelyopus   ",125742,NA,NA,873,890,984,1081,3914,2985,NA,"Animalia","Chordata","Actinopterygii","Gadiformes","Lotidae","Enchelyopus","Enchelyopus","","Bloch & Schneider, 1801"
5540,"Engraulis encrasicolus  ",126426,NA,NA,873,890,984,1041,3817,2986,6612,"Animalia","Chordata","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis encrasicolus","Southern African anchovy","(Linnaeus, 1758)"
5542,"Epimeria obtusa  ",489681,NA,NA,873,903,975,1003,3820,2992,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Epimeriidae","Epimeria","Epimeria obtusa","","Watling, 1981"
5543,"Eteone   ",129443,NA,NA,873,875,938,1150,4032,2999,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone","Eteone","","Savigny, 1818"
5544,"Euchaeta   ",104174,NA,NA,873,903,957,1022,3823,3002,NA,"Animalia","Arthropoda","Maxillopoda","Calanoida","Euchaetidae","Euchaeta","Euchaeta","","Philippi, 1843"
5545,"Euchaetidae   ",104086,NA,NA,873,903,957,1022,3823,NA,NA,"Animalia","Arthropoda","Maxillopoda","Calanoida","Euchaetidae","","Euchaetidae","","Giesbrecht, 1893"
5546,"Eucidaris tribuloides  ",396741,NA,NA,873,909,967,1040,3760,3005,NA,"Animalia","Echinodermata","Echinoidea","Cidaroida","Cidaridae","Eucidaris","Eucidaris tribuloides","","(Lamarck, 1816)"
5547,"Eulima   ",137970,NA,NA,873,876,947,6615,3827,3009,NA,"Animalia","Mollusca","Gastropoda","[unassigned] Caenogastropoda","Eulimidae","Eulima","Eulima","","Risso, 1826"
5548,"Eunice pennata  ",130060,NA,NA,873,875,938,1071,3828,3012,NA,"Animalia","Annelida","Polychaeta","Eunicida","Eunicidae","Eunice","Eunice pennata","","(O.F. Müller, 1776)"
5549,"Euphausia   ",110673,NA,NA,873,903,975,1072,3829,3013,NA,"Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia","","Dana, 1850"
5550,"Euphausiacea   ",1128,NA,NA,873,903,975,1072,NA,NA,6616,"Animalia","Arthropoda","Malacostraca","Euphausiacea","","","Euphausiacea","krill","Dana, 1852"
5551,"Euphausiidae   ",110671,NA,NA,873,903,975,1072,3829,NA,NA,"Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","","Euphausiidae","","Dana, 1852"
5552,"Eurytium   ",415376,NA,NA,873,903,975,1055,3999,3016,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Panopeidae","Eurytium","Eurytium","","Stimpson, 1859"
5553,"Eusirus longipes  ",102202,NA,NA,873,903,975,1003,3830,3017,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","Eusirus longipes","","Boeck, 1861"
5554,"Flabellifera   ",13796,NA,NA,873,903,975,1093,NA,NA,NA,"Animalia","Arthropoda","Malacostraca","Isopoda","","","Flabellifera","","Sars, 1882"
5555,"Flabelligeridae   ",976,NA,NA,873,875,938,1191,3834,NA,NA,"Animalia","Annelida","Polychaeta","Terebellida","Flabelligeridae","","Flabelligeridae","","Saint-Joseph, 1894"
5556,"Fucales   ",844,NA,NA,872,880,980,1080,NA,NA,NA,"Chromista","Heterokontophyta","Phaeophyceae","Fucales","","","Fucales","","Bory de Saint-Vincent, 1827"
5557,"Gadidae   ",125469,NA,NA,873,890,984,1081,3839,NA,6617,"Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","","Gadidae","cods and haddocks","Rafinesque, 1810"
5558,"Gadus morhua",126436,NA,NA,873,890,984,1081,3839,3035,6618,"Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","cod","Linnaeus, 1758"
5559,"Gaidropsarus   ",125743,NA,NA,873,890,984,1081,3914,3036,NA,"Animalia","Chordata","Actinopterygii","Gadiformes","Lotidae","Gaidropsarus","Gaidropsarus","","Rafinesque, 1810"
5560,"Gaidropsarus vulgaris  ",126458,NA,NA,873,890,984,1081,3914,3036,6619,"Animalia","Chordata","Actinopterygii","Gadiformes","Lotidae","Gaidropsarus","Gaidropsarus vulgaris","three-bearded rockling","(Cloquet, 1824)"
5561,"Galathea strigosa  ",107155,NA,NA,873,903,975,1055,3840,3037,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Galatheidae","Galathea","Galathea strigosa","","(Linnaeus, 1761)"
5562,"Gammarellus homari  ",102253,NA,NA,873,903,975,1003,3841,3041,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammarellidae","Gammarellus","Gammarellus homari","","(Fabricius 1779)"
5563,"Gari costulata  ",140868,NA,NA,873,876,928,6581,4061,3043,NA,"Animalia","Mollusca","Bivalvia","Veneroida","Psammobiidae","Gari","Gari costulata","","(Turton, 1822)"
5564,"Gastropoda",101,NA,NA,873,876,947,NA,NA,NA,6620,"Animalia","Mollusca","Gastropoda","","","","Gastropoda","snails and slugs","Cuvier, 1795"
5565,"Glycinde   ",129299,NA,NA,873,875,938,1150,3853,3052,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Goniadidae","Glycinde","Glycinde","","Müller, 1858"
5566,"Glycinde nordmanni",130136,NA,NA,873,875,938,1150,3853,3052,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Goniadidae","Glycinde","Glycinde nordmanni","","(Malmgren, 1866)"
5567,"Glyptocephalus cynoglossus",127136,NA,NA,873,890,984,1151,4039,3053,6621,"Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus cynoglossus","witch flounder","(Linnaeus, 1758)"
5568,"Gnathia   ",118437,NA,NA,873,903,975,1093,3848,3054,NA,"Animalia","Arthropoda","Malacostraca","Isopoda","Gnathiidae","Gnathia","Gnathia","","Leach, 1814"
5569,"Gnathostomata   ",1828,NA,NA,873,890,NA,NA,NA,NA,NA,"Animalia","Chordata","","","","","Gnathostomata","",""
5570,"Gobiidae   ",125537,NA,NA,873,890,984,1146,3850,NA,6622,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","","Gobiidae","gobies",""
5571,"Goniada   ",129300,NA,NA,873,875,938,1150,3853,3060,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Goniadidae","Goniada","Goniada","","Audouin &  Milne-Edwards, 1833"
5572,"Goniada maculata",130140,NA,NA,873,875,938,1150,3853,3060,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Goniadidae","Goniada","Goniada maculata","","Örsted, 1843"
5573,"Goniadidae   ",953,NA,NA,873,875,938,1150,3853,NA,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Goniadidae","","Goniadidae","","Kinberg, 1866"
5574,"Haploops   ",438248,NA,NA,873,903,975,1003,3669,3074,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Haploops","Haploops","","Liljeborg, 1855"
5575,"Haploops tubicola",101958,NA,NA,873,903,975,1003,3669,3074,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Haploops","Haploops tubicola","","Liljeborg, 1856"
5576,"Harpinia   ",101716,NA,NA,873,903,975,1003,4030,3076,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Harpinia","Harpinia","","Boeck, 1876"
5577,"Harpinia antennaria",102960,NA,NA,873,903,975,1003,4030,3076,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Harpinia","Harpinia antennaria","","Meinert, 1890"
5578,"Harpinia cabotensis  ",158100,NA,NA,873,903,975,1003,4030,3076,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Harpinia","Harpinia cabotensis","","Shoemaker, 1930"
5579,"Harpinia gurjanovae  ",254741,NA,NA,873,903,975,1003,4030,3076,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Harpinia","Harpinia gurjanovae","",""
5580,"Harpinia truncata  ",102976,NA,NA,873,903,975,1003,4030,3076,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Harpinia","Harpinia truncata","","Sars, 1891"
5581,"Haustoriidae   ",101384,NA,NA,873,903,975,1003,3861,NA,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Haustoriidae","","Haustoriidae","","Stebbing, 1906"
5582,"Heteromastus filiformis",129884,NA,NA,873,875,938,NA,3729,3083,NA,"Animalia","Annelida","Polychaeta","","Capitellidae","Heteromastus","Heteromastus filiformis","","(Claparède, 1864)"
5583,"Hippoglossoides platessoides",127137,NA,NA,873,890,984,1151,4039,3090,6623,"Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides platessoides","sand-dab","(Fabricius, 1780)"
5584,"Hippoglossus hippoglossus",127138,NA,NA,873,890,984,1151,4039,3091,6624,"Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus","Hippoglossus hippoglossus","halibut","(Linnaeus, 1758)"
5585,"Hippolytidae   ",106777,NA,NA,873,903,975,1055,3871,NA,6625,"Animalia","Arthropoda","Malacostraca","Decapoda","Hippolytidae","","Hippolytidae","cock shrimps","Bate, 1888"
5586,"Hyas   ",106903,NA,NA,873,903,975,1055,3988,3097,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae","Hyas","Hyas","","Leach, 1814"
5587,"HYDROBIA",138081,NA,NA,873,876,947,1102,3873,3099,NA,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Hydrobiidae","Hydrobia","Hydrobia","","Hartmann, 1821"
5588,"Hymenodora glacialis  ",107590,NA,NA,873,903,975,1055,3986,3101,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Oplophoridae","Hymenodora","Hymenodora glacialis","","(Buchholz, 1874)"
5589,"Hyperiidea   ",1205,NA,NA,873,903,975,1003,NA,NA,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","","","Hyperiidea","","Milne Edwards, 1830"
5590,"Hyperoplus immaculatus  ",126755,NA,NA,873,890,984,1146,3668,3103,6626,"Animalia","Chordata","Actinopterygii","Perciformes","Ammodytidae","Hyperoplus","Hyperoplus immaculatus","Corbin's sandeel","(Corbin, 1950)"
5591,"Iliacantha liodactylus  ",421930,NA,NA,873,903,975,1055,3900,3106,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Leucosiidae","Iliacantha","Iliacantha liodactylus","","Rathbun, 1898"
5592,"Isopoda   ",1131,NA,NA,873,903,975,1093,NA,NA,6627,"Animalia","Arthropoda","Malacostraca","Isopoda","","","Isopoda","pillbugs, slaters, and woodlice","Latreille, 1817"
5593,"Janiridae   ",118258,NA,NA,873,903,975,1093,3885,NA,NA,"Animalia","Arthropoda","Malacostraca","Isopoda","Janiridae","","Janiridae","","Sars, 1897"
5594,"Jouannetia   ",415524,NA,NA,873,876,928,6606,4024,3110,NA,"Animalia","Mollusca","Bivalvia","Myoida","Pholadidae","Jouannetia","Jouannetia","","Desmoulins, 1828"
5595,"Laevicardium   ",137738,NA,NA,873,876,928,6581,3735,3126,NA,"Animalia","Mollusca","Bivalvia","Veneroida","Cardiidae","Laevicardium","Laevicardium","","Swainson, 1840"
5596,"Lampetra   ",101167,NA,NA,873,890,972,1148,4017,3129,NA,"Animalia","Chordata","Cephalaspidomorphi","Petromyzontiformes","Petromyzontidae","Lampetra","Lampetra","","Bonnaterre, 1788"
5597,"Lampetra richardsoni  ",592841,NA,NA,873,890,972,1148,4017,3129,137609,"Animalia","Chordata","Cephalaspidomorphi","Petromyzontiformes","Petromyzontidae","Lampetra","Lampetra richardsoni","Western brook lamprey","Vladykov & Follett, 1965"
5598,"Lanice conchilega  ",131495,NA,NA,873,875,938,1191,4142,3132,6628,"Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Lanice","Lanice conchilega","sand mason","Pallas, 1766"
5599,"Leander   ",107031,NA,NA,873,903,975,1055,3995,3138,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Leander","Leander","","Desmarest, 1849"
5600,"Lepadomorpha   ",106036,NA,NA,873,903,957,1144,NA,NA,NA,"Animalia","Arthropoda","Maxillopoda","Pedunculata","","","Lepadomorpha","","Pilsbry, 1916"
5601,"Lepidopleurus asellus  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
5602,"Leuconidae   ",110382,NA,NA,873,903,975,1048,3899,NA,NA,"Animalia","Arthropoda","Malacostraca","Cumacea","Leuconidae","","Leuconidae","","Sars, 1878"
5603,"Leucothoidae   ",101393,NA,NA,873,903,975,1003,3901,NA,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Leucothoidae","","Leucothoidae","","Dana, 1852"
5604,"Limidae   ",1778,NA,NA,873,876,928,6629,3904,NA,NA,"Animalia","Mollusca","Bivalvia","Limoida","Limidae","","Limidae","","Rafinesque, 1815"
5605,"Liparis   ",126160,NA,NA,873,890,984,1169,3787,3172,6630,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cyclopteridae","Liparis","Liparis","snailfishes","Scopoli, 1777"
5606,"Liparis liparis  ",127219,NA,NA,873,890,984,1169,3787,3172,6631,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cyclopteridae","Liparis","Liparis liparis","sea-snail","(Linnaeus, 1766)"
5607,"Lithodes maja  ",107205,NA,NA,873,903,975,1055,3908,3175,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Lithodidae","Lithodes","Lithodes maja","","(Linnaeus, 1758)"
5608,"Littorinidae   ",119,NA,NA,873,876,947,1102,3909,NA,5350,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","","Littorinidae","periwinkle","Gray, 1840"
5609,"Loimia   ",129700,NA,NA,873,875,938,1191,4142,3179,NA,"Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Loimia","Loimia","","Malmgren, 1865"
5610,"Loligo pealeii  ",157025,NA,NA,873,876,981,1115,3910,3180,6632,"Animalia","Mollusca","Cephalopoda","Myopsida","Loliginidae","Loligo","Loligo pealeii","longfin inshore squid","Lesueur, 1821"
5611,"Lophius piscatorius",126555,NA,NA,873,890,984,1103,3911,3181,6633,"Animalia","Chordata","Actinopterygii","Lophiiformes","Lophiidae","Lophius","Lophius piscatorius","monkfish","Linnaeus, 1758"
5612,"Lophogaster   ",119828,NA,NA,873,903,975,1105,3913,3182,NA,"Animalia","Arthropoda","Malacostraca","Lophogastrida","Lophogastridae","Lophogaster","Lophogaster","","M. Sars, 1857"
5613,"Loxorhynchus crispatus  ",441601,NA,NA,873,903,975,1055,3818,3184,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Loxorhynchus","Loxorhynchus crispatus","","Stimpson, 1857"
